col_0,col_1,col_2,col_3,col_4
zca,574,jiyf,1299,2720
gtw,1259,ctsf,1801,4871
wso,923,tgki,1693,1053
dlq,1578,gueo,129,1677
hbk,2499,zacr,1990,744
tdj,740,jpbj,2020,4670
fmp,1158,rqeq,432,4435
eef,277,ihsp,459,1191
zww,1327,xmbx,635,4078
gya,1501,dsvv,3258,3300
fof,2128,iyxo,2526,352
ljz,33,umyw,1313,4364
alw,1726,qzsh,2829,4607
ayf,2049,cpud,2642,4922
cir,1829,asow,2424,892
vss,564,jcwv,802,4739
kyq,859,mblf,1426,3334
yti,1550,zzkg,1309,2977
xvx,781,almy,3003,489
jhz,1299,qmpz,355,3665
drn,489,ztmf,2202,2703
pmm,1193,wxqj,1666,249
rco,9,barh,438,1856
iza,121,gvaf,183,98
fcj,1438,ijmh,2611,3071
gbo,2474,zugg,1359,4588
dky,1621,mkrv,32,2201
xht,2294,gniv,908,1765
jgz,162,rgnt,1567,1204
hcg,2413,znrn,1309,1956
aay,114,jmxg,2,999
rwg,216,ynaq,286,2584
wtq,40,zzcb,5,1301
gfs,1960,zzth,2872,1569
bal,2286,aozx,1229,3423
nrj,1290,zplg,1383,2525
zmp,124,gbcw,1374,562
nsr,2280,sgxd,2193,4009
gzs,2173,ssnw,739,4409
fha,679,fjjr,1053,4811
elt,947,wcow,2932,2758
bcl,1857,fjjr,1180,4610
ehe,1556,wrqd,3248,1406
oir,137,uoce,2727,3151
fuj,1970,hhja,463,4968
hof,1323,gsjz,127,4781
dsu,2236,wjcr,1615,1625
zed,481,toim,77,2613
grp,590,klto,2642,534
dgr,1198,bkfl,673,3288
ybn,696,hoop,3180,2068
ehb,1347,vzza,137,1337
frm,1345,uuas,3059,11
txy,1,fngz,781,1278
jpu,1401,mmis,1889,2879
hgk,2227,yqzu,2727,3438
udj,187,szzk,1023,2387
gca,287,awtp,403,4050
kkl,959,ueby,1922,3389
gpq,264,zlzp,2930,2559
qxu,319,grbr,830,3138
scx,1043,jsiv,278,3391
vwf,1980,vtce,1845,32
yuv,1011,havr,946,744
rxf,1816,jvkd,3327,2230
qid,620,oalr,2549,3716
pxm,38,dlno,163,4275
tdj,1190,iivy,151,4602
unh,245,qnzn,2538,3343
fxt,1951,umbm,1539,4700
tkw,1789,bigb,327,882
lqh,1286,onor,611,1266
mfu,38,eopq,1689,2311
xcl,1414,tjkz,2695,787
vjq,1053,uwev,1274,1516
edc,2014,lyls,3266,148
ljs,2474,ezof,3321,2831
qvx,656,mtds,1598,606
frr,792,lnrl,2397,4433
zyn,691,okdn,533,3197
ekg,2358,qgrv,2393,460
iod,2229,tnvb,708,4306
nuo,2065,nvua,1459,1924
otq,2154,ifgr,2818,1235
zop,1988,typh,2720,2536
ynm,1604,hort,3102,432
fup,2310,zjnd,2451,237
goe,1713,suro,1952,4270
qms,1262,uppg,2368,379
wrf,2139,uxhu,2969,3860
tew,135,wrqd,2352,4820
bfo,738,wsvm,2493,668
cgd,2242,nbjl,815,1287
mwc,152,wpan,2338,4909
jfr,1824,zxld,1720,3704
rhu,298,jpgm,2356,1419
wej,300,albx,1402,3974
cba,493,mygj,3144,1628
hoc,1434,yark,1787,4542
jrz,471,opub,1007,3328
qsm,1348,aiqk,1993,1773
uhi,373,alkq,1799,3746
bir,158,lijm,762,2934
ipx,2104,vhvy,101,11
umr,1786,tfid,111,4479
tau,1597,lnzo,2291,4200
nte,1634,sqdb,2077,2372
dkw,678,axqg,558,132
cel,857,ukeb,2479,183
cjw,166,daqf,2361,3660
mtk,2184,vjmo,744,1177
xud,758,cewd,247,1646
lnk,993,wkjd,1422,4189
yxv,2070,efdq,2055,3281
jba,2317,zcht,2843,1893
wtg,1793,zrfw,2456,4967
kns,29,qhvv,2996,1845
tyj,1258,ubpj,2094,2739
wcv,1322,soea,2258,2764
myf,1916,bcjv,3175,1794
xzz,2024,qqmw,3318,4228
zfa,1755,qkkg,1106,4554
fft,12,hmyn,37,2349
bry,1307,amcq,2160,2365
fvb,1557,yoiw,2126,4849
rjk,718,rfhj,1975,3252
ydi,866,keup,1085,2716
ijk,1933,myeu,647,4613
bpm,876,vzqc,535,3823
osj,1741,zbjp,3269,317
dws,1663,ypbs,551,4954
xxo,1285,uhyb,3115,3097
pyp,1777,dswh,2374,4228
avh,1842,yfqu,976,916
svx,75,qike,783,3495
jpu,1443,mlfa,1596,1647
fwu,1626,wcae,2429,598
dra,714,ttkj,2474,2520
qkp,1941,adim,2074,1844
ygy,565,wfvh,2262,2546
ump,16,hfjv,1575,1325
uen,1141,ceyn,1464,1693
pwu,652,zdkf,181,4198
ohl,1394,cawf,2040,4318
xgi,139,fqlr,2689,2799
bin,495,hqqq,39,3839
crr,2333,jjvu,505,4297
exf,1019,pkae,1619,194
wrm,2031,kxzw,2229,4935
ctk,2046,ygha,215,510
hdh,2273,jjou,72,1170
xes,1214,rsuf,633,63
jiw,1026,ppto,3319,4694
foy,1451,njxl,736,2648
fwb,628,oaxu,519,3145
qdo,2438,egku,2084,4610
cbj,478,iftq,1786,3792
nyp,1745,noxr,32,4659
exr,353,ehmq,1450,3781
yre,325,fhgj,171,1674
ryz,1013,dkqf,2705,3918
gqz,1693,lurn,87,4221
jqc,1262,dxmt,3288,2509
prv,2288,pmmr,1215,368
pgo,1777,imkg,2574,3658
jhh,1043,oalp,214,905
uvs,130,zhjf,3273,798
wwr,810,qbmm,1876,2412
msg,2195,sfcf,991,87
lte,1307,emnt,1305,2436
jeh,1641,vgid,1699,1877
uol,957,gxik,1484,2623
pkc,1513,ioyc,1787,4826
jkv,1723,exgk,606,4225
whi,38,wluu,2834,4803
iav,1904,bztr,2635,2370
oxm,405,qkab,1123,3622
owy,1923,xxxe,912,3119
had,1395,cnnd,1883,3248
ouh,570,slxp,2960,1566
ubn,2382,pfyo,51,1566
mqp,2327,mgke,1986,456
hqt,2068,luzs,659,1772
pby,911,plqv,640,1339
ghc,900,mccg,1414,196
iam,958,myjc,2922,997
qgc,2085,anrp,2286,1031
oou,2057,enjh,543,252
gon,1986,qgbw,591,1695
ldk,3,bfbb,822,2821
prf,10,mbdk,1000,2681
jnu,2439,kcrb,3097,780
obn,1152,pgtv,1302,2620
fcu,1316,mmki,2952,1317
emb,1504,hwzj,2983,720
slp,946,obfj,2484,2247
jlj,1814,puwi,1427,4259
rbe,331,txxm,723,3872
kjs,728,sock,573,3940
ldi,1783,ozne,3105,3154
uxn,2380,mivg,1669,3537
lef,1480,uzvi,2598,4222
qdp,529,urtb,1039,4923
zny,521,czpc,2384,4977
lah,2144,nrna,1462,2080
mhr,85,dswh,734,989
xga,2221,ixst,2949,3361
ban,230,vdxb,1987,2926
pnw,1024,sduu,638,1847
emo,567,ctvx,1344,1994
gyi,28,qync,1452,383
hwy,2392,rxof,2284,1336
txz,1629,obgi,1124,1421
vzh,2263,elyc,331,4004
uce,728,qyvk,779,845
qwz,505,pbur,883,4987
kzl,910,eloe,2728,2654
phg,838,fhbd,2015,2007
dmb,2150,qhqy,1820,2562
pba,850,kwko,1041,3717
pmv,494,umzx,2394,3183
gdl,1650,ogpr,783,3266
rlv,301,hrco,1048,553
uoi,1755,ocvi,2745,3847
kuy,1027,unil,2210,3003
utx,2009,wzzg,2054,2279
ycj,398,agmp,603,2277
cjy,2123,advo,2734,4137
myp,1525,nefg,2094,1566
wxt,274,vfnw,1312,4106
bxe,1323,jxqt,623,2932
otq,1793,hdab,2552,1342
fno,1940,ckpk,1394,4730
jcw,1535,hsxw,2265,452
axc,2366,vtuw,887,1188
sho,1362,tecs,673,4533
bfo,830,itwd,3173,4654
htj,2366,ifsb,3099,4278
vlw,2390,eszx,2771,4918
npa,945,ufom,2295,4018
dun,2039,qojx,53,1870
yag,2093,cuwg,3078,2069
epr,185,ueby,807,1567
gjf,1523,nszu,1716,1770
gao,2446,fuib,1965,3541
eyt,1211,xdyg,2113,4701
ocd,43,qmpz,485,1836
ijl,1855,frgr,3242,3298
zhl,1935,bgue,2076,3868
nbh,2426,blbw,1338,2747
wty,1426,uicw,2727,125
nls,1781,iwag,3248,1479
jwe,130,fjhc,2196,3067
vhh,168,ssga,3166,537
ume,1452,jmji,1795,171
ggf,1230,jduk,1341,1552
ysf,1942,ujsj,2312,2626
idb,494,qsmn,188,1041
eqp,1477,ehox,2672,240
tfo,108,rlxi,1468,1040
adt,2257,saxu,1056,352
eee,860,uirc,396,532
jrf,1410,elof,1887,2927
ffc,216,atps,1324,42
wnr,139,zjoz,671,2802
ign,1534,fbbk,1475,2290
iyh,1600,ymgp,919,3412
yks,2419,qjgf,1168,3111
dmf,1128,efpl,1941,4401
vfl,866,qktu,2987,1038
cbj,1323,ztfo,21,835
hsi,2248,cxsn,3299,3387
fcn,1800,efdp,609,1338
zal,1492,ghvn,1575,192
dmf,894,odyp,1302,4985
ait,169,jkom,3079,486
blj,1026,rbzj,2979,2342
jsk,368,zuwq,1178,2057
jke,1365,cgpf,965,3882
rwf,2093,dpjy,1664,3609
nrj,720,sdcx,1229,38
zoz,226,pkgp,2885,4936
bul,2360,vybq,911,4525
jyb,2094,yzpt,1127,548
mnw,1229,hxwc,2511,1862
xjl,1999,yael,827,2569
dib,589,nmjv,591,750
kyu,743,egsb,883,4551
vna,0,zwfp,184,2224
wrj,565,rawn,1514,2067
ejh,1152,vtpc,1409,4167
ngr,762,giym,1538,395
wxs,1418,tlqw,985,1298
wnm,1361,gtte,1480,1150
mcd,2120,uhyb,2893,2270
ijo,1855,pawj,2633,4179
kie,2241,uyrd,2069,4272
yff,2390,ouqr,1130,1575
ezo,2485,exmo,2555,1642
tdp,1953,knab,66,1882
wgz,1222,emnt,1594,4935
iun,797,ktcb,1307,112
xac,584,vrag,2315,4628
lei,180,ooct,1712,262
stq,1516,qryv,3297,2260
owt,2211,jsos,1005,4831
qug,1307,gncw,3143,1895
tzl,1394,qgpq,2087,3529
nub,1916,xxct,1385,1990
jao,448,uqso,1413,2555
prt,1751,elgl,144,3507
noe,1929,eyvq,2670,3172
adq,1469,ftbf,708,4117
zav,819,jarj,1736,4787
myy,2483,djye,2155,4326
amo,316,sgft,1482,4946
btv,451,aopu,1172,3234
yqm,177,ibwi,2146,2782
znx,1918,zidr,2815,253
uqe,223,ezof,3242,3824
xop,993,nijv,2734,1868
knb,1260,afpt,1328,4323
aqq,776,cqhf,3328,821
zsh,324,xofu,779,3945
dot,1787,zzfe,881,2391
iah,1763,tskk,1521,1118
ujo,593,brjb,158,555
kop,972,xucb,2309,1079
dbf,583,kbck,1241,3945
pug,2415,szlv,3143,1819
pei,958,uepn,2914,4183
swe,89,jqkd,2883,1234
jzm,863,hwos,2847,1464
gbr,1834,dboz,1070,344
cxf,2030,dvgv,1626,3859
pzr,1728,uzzp,1342,377
mgv,2007,iifm,1418,879
lfd,484,jafs,1005,1418
lfv,2328,xkbf,2457,4696
uww,485,zwcr,183,3402
msj,1309,cjgv,1057,3395
qbt,323,czlw,3326,251
szt,1469,wtej,58,4019
sxy,1803,ljtl,1978,1764
tcc,2158,pzxt,2224,709
frf,2289,sndk,28,4895
qdc,2277,cklf,449,743
nba,2125,zejs,712,1332
jlr,701,yohk,3322,4376
zop,1650,tjna,5,2549
pvw,1846,xgvs,2296,4231
nky,1811,ropc,2812,2569
cbe,952,yvuz,1552,717
jnf,643,ocfh,1328,2164
zzv,2000,bfdf,31,3364
fpa,2173,sxnw,1801,455
wpj,2028,yfdv,803,1688
nqf,1508,etff,1581,1926
fyn,2367,zrbg,2799,2405
svh,733,kssy,2991,231
uvz,963,crdm,1033,2482
wwm,2211,ndba,2103,1227
kbb,701,irud,2683,1394
cbo,720,xbri,21,3837
duw,842,vyqu,1673,1116
fuj,167,noqj,189,2762
hhh,1255,sxro,1170,4975
hgu,2252,ivyy,1950,3195
poc,1777,uqfy,935,4775
tps,643,cwuv,1760,2378
mgz,1968,ovud,1274,3266
yjg,1740,qqtl,884,2079
qnl,1528,fpky,2340,2489
vua,2215,vsra,130,3027
nhk,1979,bhec,982,3152
vnl,261,sufc,2163,1279
dfz,1801,bcto,1152,612
voq,2484,hlhz,3221,4592
vdu,1804,yvnz,2203,2905
eks,1796,euqj,3163,1292
pwv,190,ypln,2224,2102
djh,600,chpu,1559,2056
mfi,1850,ycml,2123,4818
fiq,1438,ngft,2916,3558
wqt,1069,rpck,1494,4034
vmh,540,jdbj,2151,3218
qlc,2190,efte,1642,564
tiv,1235,fucg,1218,735
qjw,1510,ahzm,1751,2955
kxm,2074,hukj,562,3071
kqz,155,znwb,2144,3803
uoy,1396,fdfj,1127,4704
mzh,761,hflb,1166,3775
yns,1175,axsg,13,3074
qbn,1768,xjve,3310,1180
cyv,1640,wier,3136,1416
xrq,1013,apgl,2450,4909
cdr,1117,lqqo,1613,3188
dmx,1355,udcc,12,1106
chd,2045,wqbx,1097,1627
vss,956,noon,2251,4246
rqx,765,dsyh,3013,3842
nvy,322,iqcn,589,3518
ekd,134,pxbb,3097,4613
xyv,677,bwgy,2122,783
isd,1130,fjzx,2585,3456
cxt,876,cnwb,1492,4706
wwl,2064,mytc,754,987
xbz,2226,iivl,2081,242
xys,71,jhwn,2838,949
hcy,1560,wpmq,1794,4429
bys,1724,pfss,3012,474
xbi,417,ywri,2594,2555
tak,1162,kuex,602,2520
iqs,662,btsd,3012,3560
xcl,518,usya,1804,3346
das,2302,tkzu,896,2235
css,1373,pbzq,255,2688
ygy,1203,cldf,1075,4590
fik,1341,uzvi,2103,1646
pzn,2101,lzpw,1926,498
ghm,270,khul,31,1889
afp,424,shie,2583,1459
qur,2238,qgym,150,3350
kta,1136,wcbh,841,4066
mes,1052,nbjh,2156,2632
qol,2366,zkyn,1268,2899
otm,512,rrze,1041,595
icf,1245,xmbx,1349,2532
xso,703,ijrh,788,4
kqa,714,zxju,2051,2409
bbe,1366,cyxx,2578,99
vzz,1932,kiyv,1039,4468
eut,476,yues,145,3158
grm,500,kavu,2363,4379
wbl,125,iimn,11,4760
kvz,1975,zocb,3138,4768
uvv,871,inba,96,1352
yey,1749,rmpx,2494,3965
xhw,62,kuzs,473,1251
rpw,690,svig,789,374
bpv,1178,foln,2285,1852
flg,2084,ufsf,711,4831
knt,1984,lvde,589,3589
wah,460,hhfx,2830,3670
bzj,782,ziee,3031,4568
mlw,2202,wcwc,3093,2219
kkc,2072,mwdi,2546,1864
pgo,1751,npth,360,4342
uch,1688,vtql,1924,3807
szl,342,xbwr,1534,4728
olo,1047,ujxn,816,951
fxb,2317,qqmw,2267,4694
azi,1032,usay,2173,3733
yko,733,onor,2796,1130
shq,693,gknp,1397,456
hkr,1248,qmoc,1661,1948
jbp,381,ntkr,1354,2112
fsy,1823,lfdj,410,2407
zqv,1071,khgz,2206,2650
svo,855,rvcm,222,4432
pcs,565,cbqo,2099,3190
ptg,410,twdr,536,2819
pas,1351,utdr,2154,4386
aoh,1320,whjw,1691,3812
lgs,1817,jjfs,3056,2503
kdb,1547,cwuv,2506,4610
hmi,2360,rqrn,2541,3813
vyk,1376,gbcw,2187,3639
nvy,457,gjus,2055,428
gqw,417,flkw,1905,4843
ewr,32,ikmk,3331,4911
iwl,2448,mmqr,2373,4227
hoc,115,ucfv,266,1698
hxu,1991,dgno,1745,2622
wmq,2013,ocfh,2863,4040
yjd,557,enka,2803,1039
zbf,1966,uheh,2654,1306
hap,1093,qeen,859,1288
sev,1120,kkhz,2443,1497
owy,1928,cbku,1056,2503
gph,1210,wmdo,596,39
dot,91,xqnz,2770,2111
toj,1647,xwic,616,3606
mlh,397,dgvr,1950,1904
wrv,1922,dvlw,1614,1054
dkm,832,yohk,3176,3030
bud,15,flcr,2738,1116
qal,1741,jqrr,2687,333
icf,1403,myub,3192,988
qsu,995,dwda,1572,734
wif,2480,ipsw,915,221
zko,730,cfgi,1467,1969
gyz,580,krco,141,2691
lji,1508,zjws,2795,1586
cmo,126,qync,284,3245
byb,1598,dseg,238,3459
gvn,2424,cvkx,3054,3577
tzc,2223,dhod,2198,4958
ysh,1100,iqcn,2108,3828
dud,1768,rgak,3099,1058
bof,1687,ddpt,3100,3388
iuf,966,qljv,861,4245
fao,976,ghzc,1894,299
yos,909,bmfd,3054,2105
iaz,1181,jjkn,2484,241
rla,244,gunn,907,3955
lyw,1449,wvxl,3316,3755
nix,2187,vdoi,824,3570
gxk,1587,ezjj,274,1402
jdg,102,ilrm,1200,1203
ulc,991,yska,319,2329
mqr,150,irud,490,44
ovu,1490,qhwa,659,2985
dju,1685,oabi,1215,3056
iqe,1988,jqcs,692,3625
eic,1537,lwxd,2348,603
kto,121,qldt,2596,4323
lix,701,kylr,2872,2140
bca,54,goxo,111,1472
igl,1928,fcxw,2888,3521
kui,696,leok,2571,3858
rcv,1362,undz,1580,551
ewu,1824,thez,403,3324
jir,2013,xtty,3112,1210
pdj,1722,aqkr,805,3768
pyr,1917,eqrz,19,3042
lgr,1288,vyia,1384,4813
vlk,1780,uhyb,1543,4388
itv,109,dxge,1732,2712
zgp,2375,owcb,560,3522
hmp,2183,alkq,586,2388
ogz,1942,vipk,2090,2349
dhe,1030,qryv,2444,1746
ira,218,ekxj,1810,3685
czm,2163,xnic,1457,2026
cae,2475,uvob,408,3424
sdi,2412,dgbs,2135,1941
dbb,1845,bsdv,1428,1061
ylh,2409,yhxc,1163,1725
muk,964,hlhr,1037,4704
dsz,478,koby,2286,1825
nmw,1652,fuvj,2037,2039
szl,2466,clur,1668,2149
fkv,2230,myub,2547,3346
dde,1015,gfsz,495,3737
cwp,2388,wtwt,3201,3696
ehj,912,fovh,1430,2674
hhp,1166,maya,3177,3846
ifq,2327,gdiv,3256,1288
fuz,1299,gisk,1010,4651
ysi,691,eipy,1179,122
ban,1623,cfim,2685,2620
xix,828,jcfg,976,4057
znk,2408,nwio,1567,4150
shl,1614,ndpj,1338,15
efn,2472,xzjc,2430,2202
klp,1781,peeo,1432,1176
mmy,1605,edkz,1707,4323
fpu,1666,oaxn,3004,1050
kkr,1827,hxcc,905,1750
mol,1755,piku,2413,2505
vvr,1687,iwzl,125,4452
rfe,1958,jxhs,2370,857
rqg,593,jysh,1138,605
uyr,1049,rbml,1956,538
oue,1454,aehn,2445,1418
bik,2484,fvwc,1558,89
hyw,818,mivg,269,2252
okx,704,gzyc,2039,3862
upd,1189,uzkt,1573,2573
wwm,1310,sljd,1034,4729
lar,1673,bztb,70,2111
sfw,1531,ohzi,2225,1416
jrj,1091,edfw,2802,1466
wan,954,chbc,2738,2095
fyr,1225,dpne,2936,2744
jet,1760,pupu,2708,3957
stz,2479,djel,3054,2469
psy,1817,yoza,3113,3426
axn,1949,lraa,3007,2654
ipr,1313,adgf,87,4440
dwd,2374,hlch,360,4993
cvk,2042,pcuf,2399,4119
mcc,2220,lzrx,816,2296
tto,1651,znjd,224,3640
irw,2234,cozw,2757,3072
kjh,2125,fbke,641,4469
mag,441,jrmr,3108,210
ydp,2219,wicd,356,2192
ujt,1421,pngb,1761,2173
eqv,1865,rsuk,2341,3479
rtw,1998,ohff,606,1020
byl,1752,sjjw,9,233
cfw,2281,vgwa,3117,2350
nse,650,qxbl,2594,142
aix,932,zmyj,221,4656
lia,123,fvks,693,2528
uza,2150,dfcw,3172,2650
ssj,510,zujn,2589,2510
wxi,135,nszu,1980,4340
tzc,1203,vszz,2195,3265
qcc,1476,jlaq,521,716
edc,633,xmrm,847,3591
uhn,1552,sysq,363,4609
cly,2101,cxvq,1346,4044
rfd,727,gerb,3028,41
qmt,1311,osod,3150,2137
rig,805,zblf,412,2059
ohw,1677,fpky,392,812
qby,1243,ndic,3127,1984
ldk,2201,ekzz,2242,3218
wtp,1746,paum,1941,1139
uqm,1806,ppto,1394,2212
ewg,1609,lxub,2043,1459
kwx,439,rjax,325,598
wra,45,xhhl,2549,939
ipp,2206,qbku,2883,8
xjf,518,kqld,1970,4664
nsf,2180,ghln,185,462
ldw,1981,vhnv,2671,2769
wyf,785,eeto,1172,3623
nma,2484,acha,1545,4669
hum,159,enbu,1503,2278
azm,410,wpgu,577,3276
mma,361,lrrq,574,2981
jyg,1311,cfim,1498,1368
iud,59,yzbh,402,2471
uty,2440,uqul,2768,3845
wdf,2388,jjjz,1463,1613
oay,2219,ukok,2479,4135
kfx,340,qoea,1498,144
hyy,1620,clqr,1481,351
ehb,621,bgfw,838,2474
szi,1299,jwzy,1330,1230
hes,2149,gyar,2979,1087
dos,1259,efsn,537,4421
gib,497,ihsm,60,3921
iji,2378,ecqq,3226,1418
fww,127,fmqo,345,857
crc,1543,yvey,1202,1151
kcg,475,ayzk,1994,1517
cqu,52,whya,2768,2081
nrc,1887,umka,969,4653
fom,551,saxu,2974,4080
nvf,1273,adgf,3030,1117
qtn,1030,awwz,3092,2433
ipr,1229,mooz,2598,2141
jjy,395,nilp,1201,2463
thr,1753,fefp,2514,1883
cvc,2262,apnc,251,1562
zsh,1233,nvap,1746,1492
emj,847,wldq,996,3506
mmd,693,xmbd,3236,809
eui,53,juke,2442,565
cwi,1840,hwin,2395,2293
eki,1675,pxrp,2946,3843
sta,282,zaln,2109,2501
dyp,984,vehf,2054,2375
fol,524,crzq,3275,1336
qhw,1767,kzim,41,4855
swo,429,velq,690,1602
waj,1719,edbz,1766,4068
pbo,540,teje,3280,2305
nkj,2081,rjsw,1396,4129
fzc,899,gico,2063,4468
kcf,948,keea,2468,1173
coo,2166,nrri,769,1712
zer,1671,fefl,996,975
tim,1211,eutd,560,4264
skj,2372,pcbu,1269,2399
lww,2106,ihma,330,850
zhl,2271,typh,2232,4520
kay,61,draa,708,425
qbm,1419,xwzn,105,949
zww,850,igir,2249,1610
ful,602,nceg,1322,3759
vky,1883,xwyx,1304,265
bcu,1402,ejlr,2416,4397
nuz,92,jxki,833,2552
rbm,998,rhlv,2522,447
xdo,922,rxle,1881,2502
nba,1041,lbvo,1650,3066
eyh,2460,ykew,3196,3199
bxk,2469,pesy,2608,3147
svx,442,mtvy,1805,2844
tnj,576,wpxu,139,2383
npo,2021,xvwz,1494,660
urq,1132,jihm,348,4322
mgs,1830,liyt,2125,3056
jdm,1935,atdd,2569,505
kqw,2186,uzln,1657,80
zoh,2070,emcs,2071,4640
czx,2290,ppes,3018,3032
dzt,1513,jipw,949,2551
rey,1685,kphh,1285,2013
knd,897,ambk,1231,4523
zgz,385,wgal,1847,3162
cxh,1782,dere,2965,2789
ulu,1629,koby,2691,3751
rqx,499,jlqv,600,2515
pow,550,pxrw,1386,2810
npo,864,umka,168,3067
hps,744,fhip,3025,4960
ihw,673,cock,1069,250
nlr,321,ajle,3058,2831
yjb,1661,iheb,2815,1087
jmn,1224,rpon,1891,898
gol,1635,yjoo,2983,4748
ckh,1201,cabb,931,4066
giq,1807,cikx,63,4297
hec,1807,xphx,1708,3387
waa,2256,hbnq,1060,2310
xpl,560,pmvi,615,3838
kie,386,xtmq,2088,4748
afw,782,eqzg,621,1747
kpg,272,tbdm,1072,2465
xvv,1777,aebj,532,1507
kxb,1369,fvzk,949,2007
nxd,2248,miqx,2907,1146
xwp,1809,fwtg,1366,3363
ssg,2117,gdgp,2671,3113
pmy,785,fbph,1944,745
mop,1788,infy,2120,4775
xye,89,ycml,3289,2747
deo,2140,kiiq,362,1686
naf,1046,zlaj,1639,3663
itx,2046,unvj,761,3131
rmt,128,cwcp,1607,638
dja,143,jwzm,386,3234
uka,1020,hyho,2793,2889
clo,710,zoyb,880,3830
gga,296,juuu,28,3446
fxj,1978,ebvy,2248,415
ppg,1206,rmwd,3218,2507
ycv,1182,wdws,781,1103
nlr,743,anyr,1782,1549
jcp,432,fyrk,2543,4581
isn,830,dsvv,404,3725
xfb,1362,qbtd,2587,3826
gds,1049,spoa,1603,4576
wet,196,fkjn,1212,4824
eqr,296,scog,783,1433
mua,101,ivqt,1203,1242
rgl,1957,pqpk,521,4559
xel,1728,mpub,3109,4803
isn,2078,pkae,1620,1456
pmu,538,pbpf,1445,2297
gjx,2429,nfri,1227,643
udq,242,cubx,1939,4336
nlt,544,stqe,231,3426
prf,1232,zxzw,2533,2269
kbz,2092,pugm,1092,1545
but,671,tuyl,820,1970
vug,273,wqph,1169,2760
qyi,38,klwt,1248,471
umv,1552,dksz,1449,4463
gmj,469,dglh,2402,2957
cbe,138,bcmp,629,3346
xdt,880,plqp,93,1369
lbk,1178,icdv,3153,2726
xvr,1372,pjfw,817,3106
mhb,754,pgiv,1964,4070
dnc,1120,eutr,146,2190
ype,1317,jxki,12,1743
lbm,1680,kzim,2051,2717
kfx,1225,itqp,2102,3472
gaa,1510,nmii,213,557
exu,1453,jxrp,752,1810
xrm,697,emkw,228,2685
gyp,830,wjeu,947,2834
fmp,206,yoqs,3044,825
xsw,740,vybq,2502,1636
lzd,2028,ysyh,2178,2402
lzf,61,vdxc,3157,4235
voa,1224,rrba,548,3739
ycs,1748,llqy,1477,1037
cjd,2192,vnmy,3172,2167
slu,2297,whuz,122,1624
xaz,1254,vjdz,1681,3188
ycj,1329,kphh,2262,284
nsx,638,eczv,1188,248
noc,1594,lbme,896,503
thw,2307,hzon,2804,4414
qzu,2347,pahc,1897,2956
pcm,2413,ouyl,643,485
ktt,2376,bctg,3323,4276
wyn,426,qnqj,691,3535
min,1484,ieza,772,2248
rfb,2165,xtzp,3030,4182
shq,1817,mvti,265,1931
qun,130,mblj,3253,756
qxq,1075,tghb,2732,4199
tiv,2152,upvs,3066,1857
woz,2354,qyxp,1273,3106
vfr,1680,hkhz,2111,1285
bnm,1384,aikt,2489,2564
dxv,1304,nefg,1963,2741
khk,1025,lsxt,2051,1161
het,2243,xvry,208,4485
avg,1026,zces,1488,1571
nzl,1673,meev,2712,3683
qzz,1515,npav,3030,3638
mrg,345,dpvx,2200,948
dft,28,iklo,1503,599
oau,1258,tque,1811,4540
rhh,2486,agpw,2115,190
msl,266,bdfy,1795,2657
sno,470,lydo,241,3841
lch,2424,obcw,1670,2999
wlz,1372,srxz,589,3424
ret,351,hhnn,2859,4603
caw,1073,jduu,971,2
uvx,336,avda,1114,2939
mox,2256,lvuz,491,2337
fmt,1608,dkqy,54,4606
wgz,915,ukza,1236,35
jma,1453,svsw,797,3599
ajc,2283,fisb,748,3346
jbk,1839,euho,1613,1977
hlj,1138,nmru,96,216
ytx,986,pnot,167,4852
ccd,904,cwna,3128,163
tzu,390,yyow,1297,886
ukq,1517,tqdm,3251,2823
jtp,167,diue,1491,4069
gmj,1163,jszq,2984,2108
vfp,843,gxwe,466,244
boq,1718,ajmz,2266,785
jyv,693,swui,202,382
xgb,1617,zoxx,3190,4116
tev,44,xjvh,0,3600
eub,1672,ogpz,146,1059
vum,286,ovsy,2991,3757
lbn,1390,kqgl,212,2979
gac,973,twiw,3313,4450
xix,88,wdws,1826,3886
ocr,330,gico,2432,1872
phf,1935,rjos,2452,2392
wzg,2175,frco,1856,3166
yfh,972,ylzh,612,3407
tal,227,tmtw,1621,3831
kwp,1677,iegj,1637,1629
ibm,639,xhhm,1864,1504
hco,2265,pbie,3032,1506
fad,362,rszu,2691,1721
swh,690,bhkb,758,455
pwn,2372,hgvs,200,1449
gkx,2335,irsi,2102,4544
uew,2261,tdyp,114,4666
ich,1192,ybaq,1403,3459
nao,551,nygk,3098,2435
ovc,764,yvet,2510,4782
dlq,1022,vuys,2267,790
nlr,1578,zwbd,2612,1627
uuz,2372,bmul,2154,2104
oyv,209,oylr,126,3972
pmy,1808,nucp,271,3594
npw,1760,ybef,1350,3500
vqy,1019,uztj,811,2400
lbt,1773,pxir,2453,3491
utt,1212,rvtt,3045,4478
bjw,670,rkjd,1458,578
gyr,27,ssat,521,4308
fgg,2462,obas,488,2020
cmo,1459,gezn,784,2157
rfz,1414,ecum,1918,735
iep,327,wvuy,2266,1088
baa,1311,grnb,1193,4232
hcm,931,odle,2266,4877
pjw,407,nxfv,3083,938
czh,2323,jeuc,1652,2822
